# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.61300000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.131147        	7.83207744e-04	6.98178555e-22	-4.46392594e-03	2.23196297e-04	5.18690186e-05	3.91603872e-05	6.14800169e-04	1.68407575e-04	3.91603872e-05	-3.91603872e-05	-2.18009395e-03	-2.28383199e-03
0.131201        	7.84289889e-04	5.03488319e-22	-4.46311920e-03	2.23155960e-04	5.25193440e-05	3.92144945e-05	6.15300905e-04	1.68988984e-04	3.92144945e-05	-3.92144945e-05	-2.17904026e-03	-2.28407895e-03
0.131254        	7.85368242e-04	2.98773648e-23	-4.46226352e-03	2.23113176e-04	5.31621417e-05	3.92684121e-05	6.15797297e-04	1.69570945e-04	3.92684121e-05	-3.92684121e-05	-2.17796962e-03	-2.28429390e-03
0.131308        	7.86431053e-04	-1.55567782e-21	-4.46126382e-03	2.23063191e-04	5.37543144e-05	3.93215527e-05	6.16278717e-04	1.70152336e-04	3.93215527e-05	-3.93215527e-05	-2.17687759e-03	-2.28438622e-03
0.131361        	7.87508817e-04	3.34522367e-22	-4.46034817e-03	2.23017408e-04	5.43976028e-05	3.93754409e-05	6.16771817e-04	1.70737000e-04	3.93754409e-05	-3.93754409e-05	-2.17577648e-03	-2.28457169e-03
0.131415        	7.88779743e-04	-3.45070326e-22	-4.45866009e-03	2.22933004e-04	5.52852561e-05	3.94389872e-05	6.17322876e-04	1.71456867e-04	3.94389872e-05	-3.94389872e-05	-2.17404479e-03	-2.28461530e-03
0.131468        	7.89784616e-04	1.91727198e-22	-4.45779781e-03	2.22889891e-04	5.58108494e-05	3.94892308e-05	6.17782199e-04	1.72002417e-04	3.94892308e-05	-3.94892308e-05	-2.17308806e-03	-2.28470976e-03
0.131522        	7.90981515e-04	1.34589403e-21	-4.45641196e-03	2.22820598e-04	5.65509997e-05	3.95490757e-05	6.18311355e-04	1.72670159e-04	3.95490757e-05	-3.95490757e-05	-2.17165498e-03	-2.28475698e-03
0.131575        	7.91924975e-04	1.05711644e-21	-4.45559426e-03	2.22779713e-04	5.70242479e-05	3.95962488e-05	6.18742201e-04	1.73182775e-04	3.95962488e-05	-3.95962488e-05	-2.17077288e-03	-2.28482138e-03
0.131629        	7.93036023e-04	3.06807451e-21	-4.45431974e-03	2.22715987e-04	5.77836939e-05	3.96518012e-05	6.19233999e-04	1.73802025e-04	3.96518012e-05	-3.96518012e-05	-2.16937618e-03	-2.28494357e-03
0.131682        	7.93969505e-04	2.51598834e-22	-4.45340979e-03	2.22670489e-04	5.81722827e-05	3.96984752e-05	6.19655242e-04	1.74314263e-04	3.96984752e-05	-3.96984752e-05	-2.16853261e-03	-2.28487718e-03
0.131736        	7.95041067e-04	1.03370104e-21	-4.45205429e-03	2.22602714e-04	5.88800463e-05	3.97520534e-05	6.20123248e-04	1.74917819e-04	3.97520534e-05	-3.97520534e-05	-2.16714710e-03	-2.28490719e-03
0.131789        	7.95954224e-04	-6.92593382e-22	-4.45108291e-03	2.22554146e-04	5.92455535e-05	3.97977112e-05	6.20531258e-04	1.75422966e-04	3.97977112e-05	-3.97977112e-05	-2.16629590e-03	-2.28478701e-03
0.131843        	7.96886304e-04	1.29771796e-21	-4.45018063e-03	2.22509032e-04	5.97373810e-05	3.98443152e-05	6.20952184e-04	1.75934120e-04	3.98443152e-05	-3.98443152e-05	-2.16535294e-03	-2.28482770e-03
0.131896        	7.97832690e-04	1.19091753e-21	-4.44910107e-03	2.22455054e-04	6.02130378e-05	3.98916345e-05	6.21371399e-04	1.76461291e-04	3.98916345e-05	-3.98916345e-05	-2.16433750e-03	-2.28476358e-03
0.13195         	7.98949572e-04	-1.21684184e-21	-4.44731947e-03	2.22365974e-04	6.09884846e-05	3.99474786e-05	6.21840760e-04	1.77108812e-04	3.99474786e-05	-3.99474786e-05	-2.16267125e-03	-2.28464822e-03
0.132003        	7.99870811e-04	2.20219524e-22	-4.44626544e-03	2.22313272e-04	6.14330953e-05	3.99935405e-05	6.22248677e-04	1.77622133e-04	3.99935405e-05	-3.99935405e-05	-2.16169962e-03	-2.28456581e-03
0.132057        	8.00917009e-04	6.07272894e-22	-4.44448890e-03	2.22224445e-04	6.20628974e-05	4.00458505e-05	6.22682950e-04	1.78234060e-04	4.00458505e-05	-4.00458505e-05	-2.16018155e-03	-2.28430735e-03
0.13211         	8.01799880e-04	-4.90974112e-22	-4.44354285e-03	2.22177142e-04	6.25350650e-05	4.00899940e-05	6.23077083e-04	1.78722798e-04	4.00899940e-05	-4.00899940e-05	-2.15923636e-03	-2.28430649e-03
0.132164        	8.02707130e-04	-1.61150418e-21	-4.44243904e-03	2.22121952e-04	6.30003335e-05	4.01353565e-05	6.23475517e-04	1.79231613e-04	4.01353565e-05	-4.01353565e-05	-2.15821919e-03	-2.28421985e-03
0.132217        	8.03632225e-04	3.59683585e-23	-4.44119537e-03	2.22059769e-04	6.34838014e-05	4.01816112e-05	6.23875881e-04	1.79756344e-04	4.01816112e-05	-4.01816112e-05	-2.15711389e-03	-2.28408149e-03
0.132271        	8.04733422e-04	6.37248732e-22	-4.43907175e-03	2.21953588e-04	6.42727177e-05	4.02366711e-05	6.24320299e-04	1.80413124e-04	4.02366711e-05	-4.02366711e-05	-2.15526316e-03	-2.28380859e-03
0.132324        	8.05635244e-04	-2.07464445e-21	-4.43776407e-03	2.21888203e-04	6.46670863e-05	4.02817622e-05	6.24705825e-04	1.80929419e-04	4.02817622e-05	-4.02817622e-05	-2.15421495e-03	-2.28354912e-03
0.132378        	8.06551376e-04	-2.81308804e-21	-4.43639209e-03	2.21819604e-04	6.50952761e-05	4.03275688e-05	6.25095292e-04	1.81456084e-04	4.03275688e-05	-4.03275688e-05	-2.15310077e-03	-2.28329132e-03
0.132431        	8.07472141e-04	1.08101959e-22	-4.43491181e-03	2.21745590e-04	6.55722518e-05	4.03736071e-05	6.25481661e-04	1.81990480e-04	4.03736071e-05	-4.03736071e-05	-2.15188365e-03	-2.28302816e-03
0.132485        	8.08412102e-04	-6.92056748e-22	-4.43333049e-03	2.21666525e-04	6.60656486e-05	4.04206051e-05	6.25872576e-04	1.82539527e-04	4.04206051e-05	-4.04206051e-05	-2.15059960e-03	-2.28273089e-03
0.132538        	8.09359039e-04	1.44958142e-22	-4.43164170e-03	2.21582085e-04	6.65646525e-05	4.04679520e-05	6.26261605e-04	1.83097435e-04	4.04679520e-05	-4.04679520e-05	-2.14925620e-03	-2.28238550e-03
0.132592        	8.10308755e-04	-1.62345153e-21	-4.42988299e-03	2.21494149e-04	6.70744187e-05	4.05154378e-05	6.26648527e-04	1.83660228e-04	4.05154378e-05	-4.05154378e-05	-2.14786707e-03	-2.28201591e-03
0.132646        	8.11263094e-04	6.88673502e-22	-4.42806294e-03	2.21403147e-04	6.75752087e-05	4.05631547e-05	6.27034694e-04	1.84228400e-04	4.05631547e-05	-4.05631547e-05	-2.14645626e-03	-2.28160668e-03
0.132699        	8.12216121e-04	-2.14434612e-21	-4.42620043e-03	2.21310022e-04	6.80831020e-05	4.06108060e-05	6.27418082e-04	1.84798039e-04	4.06108060e-05	-4.06108060e-05	-2.14501712e-03	-2.28118332e-03
0.132753        	8.13167258e-04	-8.97850555e-22	-4.42435527e-03	2.21217763e-04	6.86195525e-05	4.06583629e-05	6.27801393e-04	1.85365866e-04	4.06583629e-05	-4.06583629e-05	-2.14355808e-03	-2.28079719e-03
0.132806        	8.14115991e-04	7.12183234e-22	-4.42240655e-03	2.21120328e-04	6.91168216e-05	4.07057996e-05	6.28178323e-04	1.85937668e-04	4.07057996e-05	-4.07057996e-05	-2.14208646e-03	-2.28032010e-03
0.13286         	8.15059609e-04	-1.57533565e-21	-4.42047009e-03	2.21023504e-04	6.96442911e-05	4.07529804e-05	6.28553309e-04	1.86506300e-04	4.07529804e-05	-4.07529804e-05	-2.14059075e-03	-2.27987933e-03
0.132913        	8.16183567e-04	-1.39764201e-21	-4.41733245e-03	2.20866622e-04	7.04131065e-05	4.08091783e-05	6.28958406e-04	1.87225161e-04	4.08091783e-05	-4.08091783e-05	-2.13825312e-03	-2.27907933e-03
0.132967        	8.17066527e-04	3.20472891e-22	-4.41552838e-03	2.20776419e-04	7.08173619e-05	4.08533263e-05	6.29309682e-04	1.87756844e-04	4.08533263e-05	-4.08533263e-05	-2.13694683e-03	-2.27858155e-03
0.13302         	8.17951522e-04	9.27982358e-22	-4.41372928e-03	2.20686464e-04	7.12375155e-05	4.08975761e-05	6.29662225e-04	1.88289297e-04	4.08975761e-05	-4.08975761e-05	-2.13562712e-03	-2.27810216e-03
0.133074        	8.18843996e-04	7.55454133e-22	-4.41186186e-03	2.20593093e-04	7.16786836e-05	4.09421998e-05	6.30015091e-04	1.88828905e-04	4.09421998e-05	-4.09421998e-05	-2.13425224e-03	-2.27760961e-03
0.133127        	8.19738172e-04	4.88156657e-22	-4.40991313e-03	2.20495656e-04	7.21332345e-05	4.09869086e-05	6.30364742e-04	1.89373429e-04	4.09869086e-05	-4.09869086e-05	-2.13282333e-03	-2.27708980e-03
0.133181        	8.20621870e-04	9.73983154e-22	-4.40785620e-03	2.20392810e-04	7.25794610e-05	4.10310935e-05	6.30703745e-04	1.89918125e-04	4.10310935e-05	-4.10310935e-05	-2.13134864e-03	-2.27650756e-03
0.133234        	8.21501783e-04	1.39081073e-21	-4.40569480e-03	2.20284740e-04	7.30231478e-05	4.10750892e-05	6.31035632e-04	1.90466152e-04	4.10750892e-05	-4.10750892e-05	-2.12982425e-03	-2.27587055e-03
0.133288        	8.22393134e-04	-4.56391224e-22	-4.40344823e-03	2.20172411e-04	7.34380207e-05	4.11196567e-05	6.31368979e-04	1.91024156e-04	4.11196567e-05	-4.11196567e-05	-2.12828609e-03	-2.27516214e-03
0.133341        	8.23285677e-04	-1.95112500e-21	-4.40117197e-03	2.20058598e-04	7.38612555e-05	4.11642838e-05	6.31701437e-04	1.91584240e-04	4.11642838e-05	-4.11642838e-05	-2.12672473e-03	-2.27444724e-03
0.133395        	8.24194283e-04	2.82002951e-21	-4.39884556e-03	2.19942278e-04	7.43217570e-05	4.12097142e-05	6.32039420e-04	1.92154864e-04	4.12097142e-05	-4.12097142e-05	-2.12510102e-03	-2.27374454e-03
0.133448        	8.25099819e-04	-3.84804613e-22	-4.39650154e-03	2.19825077e-04	7.47816001e-05	4.12549910e-05	6.32374987e-04	1.92724833e-04	4.12549910e-05	-4.12549910e-05	-2.12346917e-03	-2.27303237e-03
0.133502        	8.25985335e-04	9.33111841e-23	-4.39416289e-03	2.19708145e-04	7.52004289e-05	4.12992667e-05	6.32700812e-04	1.93284523e-04	4.12992667e-05	-4.12992667e-05	-2.12188102e-03	-2.27228188e-03
0.133555        	8.26884502e-04	5.74783017e-22	-4.39177308e-03	2.19588654e-04	7.56567921e-05	4.13442251e-05	6.33030905e-04	1.93853597e-04	4.13442251e-05	-4.13442251e-05	-2.12022975e-03	-2.27154333e-03
0.133609        	8.27778816e-04	2.17085408e-21	-4.38934983e-03	2.19467492e-04	7.61058865e-05	4.13889408e-05	6.33356899e-04	1.94421916e-04	4.13889408e-05	-4.13889408e-05	-2.11856903e-03	-2.27078080e-03
0.133662        	8.28668441e-04	1.13958335e-21	-4.38691810e-03	2.19345905e-04	7.65654504e-05	4.14334220e-05	6.33680125e-04	1.94988315e-04	4.14334220e-05	-4.14334220e-05	-2.11689360e-03	-2.27002450e-03
0.133716        	8.29547745e-04	2.19649828e-21	-4.38443333e-03	2.19221667e-04	7.69980199e-05	4.14773872e-05	6.33995539e-04	1.95552206e-04	4.14773872e-05	-4.14773872e-05	-2.11521865e-03	-2.26921469e-03
0.133769        	8.30380629e-04	-6.38823349e-22	-4.38180435e-03	2.19090218e-04	7.73199420e-05	4.15190314e-05	6.34280532e-04	1.96100097e-04	4.15190314e-05	-4.15190314e-05	-2.11358223e-03	-2.26822212e-03
0.133823        	8.31455723e-04	1.79262738e-21	-4.37796492e-03	2.18898246e-04	7.79227008e-05	4.15727861e-05	6.34626107e-04	1.96829615e-04	4.15727861e-05	-4.15727861e-05	-2.11105976e-03	-2.26690516e-03
0.133876        	8.32288624e-04	4.05471101e-22	-4.37544669e-03	2.18772334e-04	7.81173754e-05	4.16144312e-05	6.34916646e-04	1.97371978e-04	4.16144312e-05	-4.16144312e-05	-2.10960597e-03	-2.26584072e-03
0.13393         	8.33327426e-04	-1.26398375e-21	-4.37213066e-03	2.18606533e-04	7.86728896e-05	4.16663713e-05	6.35270246e-04	1.98057180e-04	4.16663713e-05	-4.16663713e-05	-2.10739244e-03	-2.26473822e-03
0.133983        	8.34165167e-04	-1.44656191e-21	-4.36994374e-03	2.18497187e-04	7.89429066e-05	4.17082583e-05	6.35579771e-04	1.98585396e-04	4.17082583e-05	-4.17082583e-05	-2.10602897e-03	-2.26391478e-03
0.134037        	8.35119819e-04	3.02091014e-21	-4.36689423e-03	2.18344712e-04	7.95750555e-05	4.17559909e-05	6.35904621e-04	1.99215198e-04	4.17559909e-05	-4.17559909e-05	-2.10387206e-03	-2.26302217e-03
0.13409         	8.35919375e-04	-7.47298971e-22	-4.36474113e-03	2.18237057e-04	7.98325182e-05	4.17959687e-05	6.36196744e-04	1.99722631e-04	4.17959687e-05	-4.17959687e-05	-2.10253805e-03	-2.26220309e-03
0.134144        	8.36696064e-04	-6.84060681e-22	-4.36240740e-03	2.18120370e-04	8.01204070e-05	4.18348032e-05	6.36468402e-04	2.00227662e-04	4.18348032e-05	-4.18348032e-05	-2.10108329e-03	-2.26132411e-03
0.134197        	8.37696633e-04	9.01330964e-23	-4.35927596e-03	2.17963798e-04	8.08209950e-05	4.18848316e-05	6.36812114e-04	2.00884519e-04	4.18848316e-05	-4.18848316e-05	-2.09881698e-03	-2.26045897e-03
0.134251        	8.38419125e-04	-1.57626967e-21	-4.35693932e-03	2.17846966e-04	8.10802557e-05	4.19209563e-05	6.37056529e-04	2.01362596e-04	4.19209563e-05	-4.19209563e-05	-2.09738941e-03	-2.25954992e-03
0.134304        	8.39203466e-04	5.33293872e-22	-4.35459589e-03	2.17729795e-04	8.13869799e-05	4.19601733e-05	6.37331528e-04	2.01871938e-04	4.19601733e-05	-4.19601733e-05	-2.09591097e-03	-2.25868493e-03
0.134358        	8.40187723e-04	3.20499158e-22	-4.35116561e-03	2.17558280e-04	8.20513961e-05	4.20093862e-05	6.37652142e-04	2.02535581e-04	4.20093862e-05	-4.20093862e-05	-2.09353141e-03	-2.25763420e-03
0.134411        	8.40906529e-04	9.26510634e-22	-4.34863096e-03	2.17431548e-04	8.22620613e-05	4.20453265e-05	6.37884813e-04	2.03021717e-04	4.20453265e-05	-4.20453265e-05	-2.09205342e-03	-2.25657754e-03
0.134465        	8.41847917e-04	4.15872105e-22	-4.34523053e-03	2.17261526e-04	8.28644086e-05	4.20923959e-05	6.38185485e-04	2.03662432e-04	4.20923959e-05	-4.20923959e-05	-2.08975085e-03	-2.25547967e-03
0.134518        	8.42578520e-04	3.50406979e-22	-4.34279563e-03	2.17139782e-04	8.31044069e-05	4.21289260e-05	6.38429042e-04	2.04149479e-04	4.21289260e-05	-4.21289260e-05	-2.08829341e-03	-2.25450222e-03
0.134572        	8.43437754e-04	-4.21935517e-21	-4.33920280e-03	2.16960140e-04	8.36155703e-05	4.21718877e-05	6.38679017e-04	2.04758737e-04	4.21718877e-05	-4.21718877e-05	-2.08598583e-03	-2.25321697e-03
0.134625        	8.44171971e-04	-1.31236218e-21	-4.33673569e-03	2.16836785e-04	8.38712705e-05	4.22085986e-05	6.38922770e-04	2.05249201e-04	4.22085986e-05	-4.22085986e-05	-2.08449658e-03	-2.25223912e-03
0.134679        	8.45063176e-04	1.99121141e-22	-4.33323863e-03	2.16661932e-04	8.44226395e-05	4.22531588e-05	6.39193520e-04	2.05869657e-04	4.22531588e-05	-4.22531588e-05	-2.08219668e-03	-2.25104196e-03
0.134732        	8.45781559e-04	-2.76470765e-21	-4.33067926e-03	2.16533963e-04	8.46476712e-05	4.22890780e-05	6.39424743e-04	2.06356817e-04	4.22890780e-05	-4.22890780e-05	-2.08069196e-03	-2.24998730e-03
0.134786        	8.46611193e-04	9.24011364e-22	-4.32706786e-03	2.16353393e-04	8.51900920e-05	4.23305596e-05	6.39658990e-04	2.06952203e-04	4.23305596e-05	-4.23305596e-05	-2.07834384e-03	-2.24872402e-03
0.134839        	8.47332809e-04	1.27352647e-22	-4.32441907e-03	2.16220953e-04	8.53874641e-05	4.23666405e-05	6.39887358e-04	2.07445451e-04	4.23666405e-05	-4.23666405e-05	-2.07682207e-03	-2.24759700e-03
0.134893        	8.48225968e-04	-7.37719096e-23	-4.32057045e-03	2.16028523e-04	8.58640907e-05	4.24112984e-05	6.40141507e-04	2.08084461e-04	4.24112984e-05	-4.24112984e-05	-2.07442114e-03	-2.24614932e-03
0.134946        	8.48930502e-04	1.23898389e-21	-4.31791880e-03	2.15895940e-04	8.60985494e-05	4.24465251e-05	6.40361191e-04	2.08569311e-04	4.24465251e-05	-4.24465251e-05	-2.07286085e-03	-2.24505795e-03
0.135           	8.49801020e-04	1.19031249e-22	-4.31407055e-03	2.15703527e-04	8.65759274e-05	4.24900510e-05	6.40604037e-04	2.09196982e-04	4.24900510e-05	-4.24900510e-05	-2.07045935e-03	-2.24361120e-03
0.135053        	8.50494437e-04	1.76248954e-21	-4.31133584e-03	2.15566792e-04	8.67907205e-05	4.25247219e-05	6.40814011e-04	2.09680427e-04	4.25247219e-05	-4.25247219e-05	-2.06887720e-03	-2.24245864e-03
0.135106        	8.51344583e-04	1.93526739e-21	-4.30742264e-03	2.15371132e-04	8.72678011e-05	4.25672291e-05	6.41043423e-04	2.10301159e-04	4.25672291e-05	-4.25672291e-05	-2.06644352e-03	-2.24097912e-03
0.135159        	8.52044523e-04	-3.76149882e-22	-4.30461841e-03	2.15230920e-04	8.74645535e-05	4.26022262e-05	6.41253182e-04	2.10791341e-04	4.26022262e-05	-4.26022262e-05	-2.06484465e-03	-2.23977376e-03
0.135211        	8.52898824e-04	1.45722668e-22	-4.30066838e-03	2.15033419e-04	8.79055960e-05	4.26449412e-05	6.41482831e-04	2.11415993e-04	4.26449412e-05	-4.26449412e-05	-2.06242859e-03	-2.23823978e-03
0.135264        	8.53582930e-04	-8.25903786e-22	-4.29782201e-03	2.14891100e-04	8.80951029e-05	4.26791465e-05	6.41682565e-04	2.11900365e-04	4.26791465e-05	-4.26791465e-05	-2.06081590e-03	-2.23700611e-03
0.135317        	8.54430713e-04	1.82321282e-21	-4.29380336e-03	2.14690168e-04	8.84996425e-05	4.27215357e-05	6.41905525e-04	2.12525188e-04	4.27215357e-05	-4.27215357e-05	-2.05840204e-03	-2.23540132e-03
0.13537         	8.55122731e-04	4.22809719e-22	-4.29102078e-03	2.14551039e-04	8.87082552e-05	4.27561366e-05	6.42112405e-04	2.13010327e-04	4.27561366e-05	-4.27561366e-05	-2.05680213e-03	-2.23421864e-03
0.135423        	8.55847633e-04	-1.99596734e-21	-4.28799315e-03	2.14399658e-04	8.89295326e-05	4.27923817e-05	6.42323474e-04	2.13524159e-04	4.27923817e-05	-4.27923817e-05	-2.05506704e-03	-2.23292611e-03
0.135476        	8.56586048e-04	1.54259725e-21	-4.28489761e-03	2.14244880e-04	8.92191785e-05	4.28293024e-05	6.42537904e-04	2.14048144e-04	4.28293024e-05	-4.28293024e-05	-2.05322963e-03	-2.23166798e-03
0.135529        	8.57349462e-04	-3.35536630e-21	-4.28153296e-03	2.14076648e-04	8.95079750e-05	4.28674731e-05	6.42751379e-04	2.14598083e-04	4.28674731e-05	-4.28674731e-05	-2.05125851e-03	-2.23027446e-03
0.135582        	8.58112152e-04	1.31344379e-21	-4.27815180e-03	2.13907590e-04	8.98580360e-05	4.29056076e-05	6.42963666e-04	2.15148486e-04	4.29056076e-05	-4.29056076e-05	-2.04921786e-03	-2.22893394e-03
0.135635        	8.58894672e-04	-1.58159974e-21	-4.27452721e-03	2.13726361e-04	9.01777524e-05	4.29447336e-05	6.43173697e-04	2.15720975e-04	4.29447336e-05	-4.29447336e-05	-2.04708585e-03	-2.22744136e-03
0.135688        	8.59658417e-04	1.47788132e-21	-4.27080347e-03	2.13540173e-04	9.04953096e-05	4.29829209e-05	6.43369382e-04	2.16289035e-04	4.29829209e-05	-4.29829209e-05	-2.04490642e-03	-2.22589704e-03
0.135741        	8.60452198e-04	7.83374826e-22	-4.26706331e-03	2.13353166e-04	9.08583926e-05	4.30226099e-05	6.43579265e-04	2.16872933e-04	4.30226099e-05	-4.30226099e-05	-2.04267326e-03	-2.22439005e-03
0.135794        	8.61245947e-04	-3.64194626e-22	-4.26345076e-03	2.13172538e-04	9.12747215e-05	4.30622973e-05	6.43795511e-04	2.17450435e-04	4.30622973e-05	-4.30622973e-05	-2.04045066e-03	-2.22300010e-03
0.135847        	8.62040477e-04	-1.69883402e-21	-4.25968779e-03	2.12984390e-04	9.16491057e-05	4.31020239e-05	6.44004628e-04	2.18035849e-04	4.31020239e-05	-4.31020239e-05	-2.03819479e-03	-2.22149300e-03
0.1359          	8.62836719e-04	-5.03282060e-22	-4.25576629e-03	2.12788315e-04	9.19884103e-05	4.31418360e-05	6.44206674e-04	2.18630045e-04	4.31418360e-05	-4.31418360e-05	-2.03589474e-03	-2.21987156e-03
0.135954        	8.63629321e-04	5.96887849e-22	-4.25183702e-03	2.12591851e-04	9.23455255e-05	4.31814661e-05	6.44406512e-04	2.19222809e-04	4.31814661e-05	-4.31814661e-05	-2.03357299e-03	-2.21826404e-03
0.136007        	8.64422290e-04	-5.25505569e-22	-4.24789145e-03	2.12394573e-04	9.27171591e-05	4.32211145e-05	6.44605718e-04	2.19816572e-04	4.32211145e-05	-4.32211145e-05	-2.03122857e-03	-2.21666289e-03
0.13606         	8.65244231e-04	-3.14777344e-21	-4.24411283e-03	2.12205642e-04	9.31588895e-05	4.32622115e-05	6.44827757e-04	2.20416474e-04	4.32622115e-05	-4.32622115e-05	-2.02889753e-03	-2.21521531e-03
0.136113        	8.66030931e-04	-7.58798902e-22	-4.24031479e-03	2.12015739e-04	9.35718048e-05	4.33015465e-05	6.45031205e-04	2.20999726e-04	4.33015465e-05	-4.33015465e-05	-2.02658559e-03	-2.21372920e-03
0.136166        	8.66814553e-04	-1.95735344e-21	-4.23646233e-03	2.11823116e-04	9.39803727e-05	4.33407276e-05	6.45230393e-04	2.21584160e-04	4.33407276e-05	-4.33407276e-05	-2.02425079e-03	-2.21221154e-03
0.136219        	8.67595425e-04	7.97758594e-22	-4.23262025e-03	2.11631013e-04	9.44200053e-05	4.33797713e-05	6.45428725e-04	2.22166700e-04	4.33797713e-05	-4.33797713e-05	-2.02189012e-03	-2.21073013e-03
0.136273        	8.68375336e-04	-1.62404951e-22	-4.22871579e-03	2.11435790e-04	9.48455846e-05	4.34187668e-05	6.45623458e-04	2.22751879e-04	4.34187668e-05	-4.34187668e-05	-2.01951231e-03	-2.20920348e-03
0.136326        	8.69155754e-04	8.23958198e-22	-4.22464194e-03	2.11232097e-04	9.52077268e-05	4.34577877e-05	6.45809974e-04	2.23345780e-04	4.34577877e-05	-4.34577877e-05	-2.01711324e-03	-2.20752870e-03
0.136379        	8.69929628e-04	-9.37518900e-22	-4.22053062e-03	2.11026531e-04	9.55642035e-05	4.34964814e-05	6.45991345e-04	2.23938283e-04	4.34964814e-05	-4.34964814e-05	-2.01470111e-03	-2.20582952e-03
0.136433        	8.70700569e-04	1.67378744e-21	-4.21644225e-03	2.10822113e-04	9.59390671e-05	4.35350284e-05	6.46172397e-04	2.24528172e-04	4.35350284e-05	-4.35350284e-05	-2.01228206e-03	-2.20416019e-03
0.136486        	8.71465523e-04	-1.07909312e-21	-4.21235845e-03	2.10617923e-04	9.63253826e-05	4.35732761e-05	6.46350684e-04	2.25114839e-04	4.35732761e-05	-4.35732761e-05	-2.00985384e-03	-2.20250461e-03
0.136539        	8.72204461e-04	2.06806290e-21	-4.20817536e-03	2.10408768e-04	9.66973163e-05	4.36102230e-05	6.46510998e-04	2.25693463e-04	4.36102230e-05	-4.36102230e-05	-2.00739036e-03	-2.20078499e-03
0.136593        	8.72970812e-04	3.43231043e-23	-4.20409701e-03	2.10204850e-04	9.71284072e-05	4.36485406e-05	6.46690256e-04	2.26280556e-04	4.36485406e-05	-4.36485406e-05	-2.00492010e-03	-2.19917691e-03
0.136646        	8.73719921e-04	1.13922396e-21	-4.20008442e-03	2.10004221e-04	9.75490277e-05	4.36859961e-05	6.46864182e-04	2.26855740e-04	4.36859961e-05	-4.36859961e-05	-2.00249318e-03	-2.19759124e-03
0.1367          	8.74452835e-04	7.55743206e-22	-4.19604480e-03	2.09802240e-04	9.79716630e-05	4.37226417e-05	6.47028657e-04	2.27424178e-04	4.37226417e-05	-4.37226417e-05	-2.00005073e-03	-2.19599406e-03
0.136753        	8.75194243e-04	-5.84198303e-22	-4.19201295e-03	2.09600647e-04	9.84124965e-05	4.37597121e-05	6.47197769e-04	2.27996474e-04	4.37597121e-05	-4.37597121e-05	-1.99759398e-03	-2.19441897e-03
0.136807        	8.75918478e-04	4.79281801e-22	-4.18785351e-03	2.09392675e-04	9.87998368e-05	4.37959239e-05	6.47351914e-04	2.28566563e-04	4.37959239e-05	-4.37959239e-05	-1.99512692e-03	-2.19272659e-03
0.13686         	8.76640206e-04	-2.89650718e-22	-4.18365157e-03	2.09182578e-04	9.91805127e-05	4.38320103e-05	6.47502682e-04	2.29137525e-04	4.38320103e-05	-4.38320103e-05	-1.99264527e-03	-2.19100630e-03
0.136914        	8.77536214e-04	2.55715287e-22	-4.17784551e-03	2.08892275e-04	9.99804237e-05	4.38768107e-05	6.47660382e-04	2.29875832e-04	4.38768107e-05	-4.38768107e-05	-1.98894233e-03	-2.18890318e-03
0.136967        	8.78218810e-04	2.64301656e-24	-4.17396038e-03	2.08698019e-04	1.00250236e-04	4.39109405e-05	6.47807424e-04	2.30411386e-04	4.39109405e-05	-4.39109405e-05	-1.98672996e-03	-2.18723043e-03
